Customer,Generator Capacity,Postcode,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
13,2.22,2261.0,0.0,0.0001315068493150685,0.0001315068493150685,6.575342465753425e-05,0.000263013698630137,0.00019726027397260276,0.0001315068493150685,0.00023013698630136987,0.0001315068493150685,0.0001315068493150685,0.00023013698630136987,0.000263013698630137,0.0006136986301369863,0.011994520547945206,0.03576438356164384,0.089386301369863,0.18795616438356164,0.3346465753424658,0.49484383561643835,0.6516657534246575,0.8012986301369863,0.9274027397260274,1.0278849315068492,1.106449315068493,1.1614082191780821,1.2145205479452055,1.2136164383561643,1.1574246575342466,1.0973643835616438,0.9871013698630137,0.8414520547945206,0.7145589041095891,0.5906465753424657,0.4817808219178082,0.33515068493150685,0.23473424657534245,0.14935342465753426,0.06933698630136986,0.022915068493150687,0.002032876712328767,0.000263013698630137,6.575342465753425e-05,0.00019726027397260276,0.00016438356164383562,0.0001315068493150685,9.863013698630138e-05,0.0002958904109589041,0.00016438356164383562
16,3.33,2208.0,6.575342465753425e-05,3.287671232876713e-05,0.0,0.0,3.287671232876713e-05,0.0001315068493150685,6.575342465753425e-05,6.575342465753425e-05,3.287671232876713e-05,6.575342465753425e-05,0.0,0.00023561643835616437,0.007347945205479452,0.042054794520547945,0.1291945205479452,0.2937095890410959,0.5091671232876712,0.742641095890411,0.960931506849315,1.1307397260273973,1.2964438356164383,1.448509589041096,1.5169534246575342,1.5669205479452055,1.597309589041096,1.4985972602739728,1.3621972602739727,1.1348438356164383,0.8296054794520548,0.6154739726027397,0.4276493150684932,0.24574794520547946,0.1845095890410959,0.13582465753424658,0.10138630136986301,0.07135342465753425,0.04526027397260274,0.023945205479452055,0.007901369863013699,0.0009698630136986301,3.287671232876713e-05,9.863013698630138e-05,6.575342465753425e-05,3.287671232876713e-05,0.0001315068493150685,0.0,3.287671232876713e-05,3.287671232876713e-05
20,1.5700000000000003,2259.0,0.0004273972602739726,9.863013698630138e-05,0.00023013698630136987,0.0005589041095890411,0.0003616438356164384,0.0003945205479452055,0.0004273972602739726,0.00019726027397260276,0.00023013698630136987,0.000263013698630137,0.0004931506849315068,0.0006027397260273973,0.006684931506849315,0.036876712328767124,0.12290410958904109,0.2572,0.3910356164383562,0.5032657534246575,0.6142575342465754,0.6916931506849314,0.762586301369863,0.8092328767123288,0.8397041095890412,0.8498958904109589,0.8446575342465754,0.853090410958904,0.8353698630136986,0.7953041095890411,0.7239780821917808,0.6495123287671233,0.5546246575342465,0.45856986301369856,0.3449917808219178,0.23470136986301368,0.15225205479452056,0.09454794520547945,0.04836712328767123,0.016876712328767123,0.0041808219178082195,0.0003616438356164384,0.0003616438356164384,0.0002958904109589041,0.0003616438356164384,0.00019726027397260276,0.00023013698630136987,0.0004931506849315068,0.00019726027397260276,0.0004273972602739726
26,1.02,2300.0,9.863013698630138e-05,0.00019726027397260276,0.0001315068493150685,0.0001315068493150685,6.575342465753425e-05,0.0001315068493150685,9.863013698630138e-05,0.0001315068493150685,3.287671232876713e-05,0.00023013698630136987,0.0001315068493150685,0.00023013698630136987,0.0003616438356164384,0.004367123287671233,0.014164383561643835,0.028410958904109586,0.055764383561643836,0.10407671232876713,0.1799013698630137,0.25746301369863017,0.3371232876712329,0.39980821917808224,0.45698630136986307,0.49670136986301366,0.5243561643835616,0.5369643835616438,0.5602520547945206,0.5534794520547945,0.5318301369863013,0.511545205479452,0.4703013698630137,0.373386301369863,0.26333698630136987,0.18787397260273972,0.1352054794520548,0.08818630136986302,0.041594520547945206,0.012635616438356164,0.002443835616438356,0.00019726027397260276,3.287671232876713e-05,0.0001315068493150685,0.00019726027397260276,0.00019726027397260276,6.575342465753425e-05,0.00016438356164383562,9.863013698630138e-05,0.00019726027397260276
31,1.53,2025.0,4.383561643835617e-05,1.6438356164383563e-05,1.6438356164383563e-05,3.287671232876713e-05,1.6438356164383563e-05,0.0,0.0,5.479452054794521e-06,1.0958904109589042e-05,5.479452054794521e-06,0.0,5.479452054794521e-06,0.0011452054794520547,0.010213698630136986,0.044191780821917805,0.12122191780821918,0.24186301369863014,0.3612438356164384,0.46392328767123286,0.5566301369863014,0.6430575342465754,0.703117808219178,0.7509589041095891,0.7848109589041097,0.8051397260273971,0.803895890410959,0.7921698630136986,0.7597315068493151,0.7105698630136986,0.6331397260273973,0.5221369863013698,0.41146301369863014,0.309841095890411,0.21536438356164384,0.15333150684931507,0.09760547945205479,0.053501369863013695,0.02065205479452055,0.0037260273972602744,0.00037260273972602743,0.00022465753424657535,0.00020273972602739726,0.00021917808219178083,0.00016986301369863014,0.00020821917808219178,0.0001315068493150685,0.00010410958904109589,3.8356164383561644e-05
72,1.02,2261.0,0.00016438356164383562,9.863013698630138e-05,0.0001315068493150685,0.00016438356164383562,6.575342465753425e-05,0.0,0.0001315068493150685,0.0001315068493150685,0.0004273972602739726,0.0001315068493150685,0.00023013698630136987,0.00019726027397260276,0.0025753424657534245,0.010712328767123289,0.025167123287671234,0.04494246575342466,0.08957808219178082,0.15697534246575343,0.24346301369863016,0.36019726027397264,0.4543671232876712,0.4928876712328767,0.5166246575342466,0.5234849315068493,0.5274575342465753,0.5251287671232877,0.5014027397260274,0.45357808219178086,0.40926027397260273,0.34397808219178083,0.2831013698630137,0.2229753424657534,0.1569808219178082,0.10877808219178083,0.06876164383561643,0.04404931506849315,0.022191780821917806,0.008575342465753425,0.002810958904109589,0.0003671232876712329,9.863013698630138e-05,0.0001315068493150685,0.000263013698630137,0.00016438356164383562,6.575342465753425e-05,0.00016438356164383562,9.863013698630138e-05,0.00023013698630136987
92,1.1,2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000263013698630137,0.0034794520547945205,0.010383561643835616,0.018016438356164382,0.02591780821917808,0.03904657534246576,0.06651506849315068,0.0986904109589041,0.13527671232876712,0.16585753424657534,0.18712328767123287,0.19704109589041097,0.2081917808219178,0.2092164383561644,0.1978849315068493,0.19961643835616438,0.19798904109589044,0.18362191780821918,0.16781369863013698,0.14195616438356165,0.10595616438356165,0.08180821917808219,0.06395616438356165,0.04452602739726027,0.02373698630136986,0.008153424657534247,0.0008383561643835616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.02,2119.0,0.00032876712328767124,0.0003616438356164384,0.0002958904109589041,0.00023013698630136987,0.00032876712328767124,0.00019726027397260276,0.00023013698630136987,0.00023013698630136987,0.00016438356164383562,0.0001315068493150685,0.0003616438356164384,0.00032876712328767124,0.001632876712328767,0.0092,0.04433972602739726,0.0949917808219178,0.23948493150684932,0.3697972602739726,0.4071561643835616,0.4101260273972603,0.4250082191780822,0.4534465753424658,0.43107945205479453,0.42923835616438355,0.4287397260273973,0.44885479452054794,0.40136438356164383,0.3894410958904109,0.37776986301369864,0.3267671232876712,0.26395068493150686,0.1978027397260274,0.13847671232876713,0.0910958904109589,0.05158904109589041,0.02373150684931507,0.012323287671232877,0.006367123287671232,0.002021917808219178,0.0004328767123287671,0.00023013698630136987,0.00019726027397260276,0.00016438356164383562,0.00023013698630136987,0.00023013698630136987,0.000263013698630137,0.0002958904109589041,0.0003616438356164384
96,1.0,2066.0,0.00019726027397260276,0.0003616438356164384,0.0001315068493150685,0.0005589041095890411,0.0004931506849315068,0.00019726027397260276,0.000263013698630137,0.00046027397260273975,0.00032876712328767124,0.000263013698630137,0.00023013698630136987,0.00023013698630136987,0.0007287671232876713,0.004345205479452055,0.012367123287671233,0.024991780821917806,0.039912328767123285,0.061408219178082195,0.10361643835616438,0.16785753424657535,0.2364986301369863,0.29872876712328766,0.35363287671232874,0.4052767123287671,0.43692054794520546,0.4647232876712329,0.4797095890410959,0.48407123287671233,0.4447178082191781,0.42662465753424655,0.4012328767123287,0.3595890410958904,0.31943561643835616,0.2514958904109589,0.18074520547945203,0.13765479452054794,0.08616438356164384,0.02689315068493151,0.0034958904109589043,0.0004328767123287671,0.00032876712328767124,0.00023013698630136987,0.000263013698630137,0.0002958904109589041,0.000263013698630137,0.00016438356164383562,0.0002958904109589041,0.0002958904109589041
104,1.4800000000000002,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013698630136986303,0.004208219178082192,0.031052054794520546,0.10129315068493151,0.21087123287671233,0.324,0.44867945205479454,0.5618575342465754,0.6507178082191781,0.716186301369863,0.7653972602739726,0.8007616438356165,0.8228438356164384,0.8292383561643837,0.8207945205479451,0.7997589041095889,0.7357260273972603,0.6458794520547946,0.5313315068493151,0.4218794520547945,0.33934794520547945,0.275413698630137,0.19901917808219177,0.14387397260273974,0.0843013698630137,0.03357808219178082,0.006778082191780822,0.0004328767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,1.5,2111.0,9.863013698630138e-05,6.575342465753425e-05,9.863013698630138e-05,3.287671232876713e-05,9.863013698630138e-05,9.863013698630138e-05,9.863013698630138e-05,3.287671232876713e-05,0.0001315068493150685,0.0,3.287671232876713e-05,0.0001315068493150685,0.002684931506849315,0.012087671232876712,0.027364383561643835,0.04888767123287672,0.07178630136986301,0.09967671232876711,0.1380821917808219,0.17886575342465755,0.23356164383561645,0.29753424657534244,0.3589643835616438,0.42738082191780824,0.5152986301369863,0.6186301369863014,0.6346630136986301,0.6469643835616439,0.6307342465753424,0.6187780821917809,0.5706794520547945,0.5046575342465753,0.43165479452054795,0.3323178082191781,0.24825753424657535,0.17164931506849315,0.11424109589041095,0.06290958904109589,0.0224,0.0037479452054794515,9.863013698630138e-05,0.00023013698630136987,3.287671232876713e-05,6.575342465753425e-05,0.0001315068493150685,0.00023013698630136987,0.0001315068493150685,6.575342465753425e-05
134,1.4800000000000002,2126.0,0.00019726027397260276,0.0002958904109589041,0.0004931506849315068,0.000526027397260274,0.0005589041095890411,0.0001315068493150685,0.0003616438356164384,0.0004273972602739726,0.00019726027397260276,0.0003945205479452055,0.0003616438356164384,0.0003616438356164384,0.01313972602739726,0.07448219178082192,0.1969972602739726,0.34563835616438354,0.4736986301369863,0.5711123287671233,0.6428328767123288,0.7000383561643836,0.739517808219178,0.7741315068493151,0.7609808219178081,0.7518027397260274,0.7189260273972603,0.6812,0.6352767123287671,0.5637753424657534,0.48154520547945207,0.4044438356164384,0.30734246575342467,0.23295342465753427,0.17023561643835616,0.11581369863013698,0.06907397260273973,0.03936986301369863,0.02206027397260274,0.011983561643835615,0.004306849315068494,0.0005972602739726027,0.0003945205479452055,0.000263013698630137,0.0003945205479452055,0.000263013698630137,0.0003616438356164384,0.00046027397260273975,0.0002958904109589041,0.0002958904109589041
138,4.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007945205479452054,0.029161643835616438,0.09545205479452055,0.2153041095890411,0.3424876712328767,0.4551835616438356,0.5619232876712329,0.6863178082191781,0.8459287671232877,1.027813698630137,1.1783835616438356,1.312668493150685,1.4019123287671231,1.4403616438356164,1.4413479452054794,1.465917808219178,1.4292712328767123,1.3669808219178081,1.3148767123287672,1.2141479452054793,1.087150684931507,0.9329095890410959,0.7241589041095889,0.5715561643835616,0.46238356164383565,0.3358794520547945,0.19170410958904108,0.07224657534246576,0.010043835616438356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1.05,2076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015616438356164382,0.011391780821917809,0.04455890410958904,0.11323835616438356,0.2344109589041096,0.3461808219178082,0.42340821917808225,0.4787780821917808,0.5328712328767123,0.5660109589041096,0.5828493150684931,0.5802191780821918,0.5849479452054794,0.5679616438356164,0.5530027397260274,0.5269150684931507,0.4808986301369863,0.44511780821917807,0.3856986301369863,0.3223287671232877,0.22924931506849316,0.15757260273972604,0.09883835616438356,0.05605479452054795,0.028093150684931505,0.009715068493150684,0.0023616438356164385,0.00019726027397260276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,9.99,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006882191780821918,0.0966082191780822,0.4109753424657534,1.0187013698630139,1.7816821917808219,2.622350684931507,3.5315452054794516,4.315895890410959,4.859578082191781,5.364887671232877,5.5838465753424655,5.697484931506849,5.730016438356165,5.645145205479452,5.423298630136986,5.251912328767124,4.84493698630137,4.376520547945206,3.86907397260274,3.212745205479452,2.5196876712328766,1.8458739726027398,1.274,0.8201753424657534,0.46865205479452055,0.22522191780821918,0.09426301369863013,0.02904109589041096,0.0033205479452054795,0.0,3.287671232876713e-05,0.0,0.0,3.287671232876713e-05,3.287671232876713e-05,0.0,0.0
188,1.4800000000000002,2289.0,0.0001315068493150685,0.0002958904109589041,0.0001315068493150685,0.00032876712328767124,0.00016438356164383562,0.00032876712328767124,0.00023013698630136987,9.863013698630138e-05,0.00023013698630136987,0.00032876712328767124,0.00016438356164383562,0.00016438356164383562,0.0022465753424657535,0.011989041095890413,0.04250958904109589,0.11447671232876712,0.23758356164383562,0.3729315068493151,0.4979397260273972,0.5928821917808219,0.6749424657534246,0.7288273972602739,0.7816493150684932,0.8054575342465754,0.8263342465753425,0.8173589041095891,0.8196383561643836,0.7832712328767123,0.7498246575342465,0.698882191780822,0.6205424657534246,0.5174520547945206,0.38824109589041095,0.26598356164383563,0.1871890410958904,0.12469041095890411,0.07225205479452054,0.02728219178082192,0.0059506849315068494,0.0005698630136986301,0.000263013698630137,0.0005917808219178082,0.000263013698630137,0.00032876712328767124,0.000263013698630137,0.0002958904109589041,0.0003945205479452055,0.00032876712328767124
192,1.02,2018.0,0.00016438356164383562,6.575342465753425e-05,0.00016438356164383562,9.863013698630138e-05,9.863013698630138e-05,0.0,9.863013698630138e-05,0.00016438356164383562,0.000263013698630137,9.863013698630138e-05,0.00016438356164383562,0.0003616438356164384,0.003638356164383562,0.014345205479452054,0.038860273972602735,0.07854794520547946,0.12777534246575342,0.18844383561643835,0.2548054794520548,0.3060164383561644,0.35390684931506844,0.39738630136986297,0.43211506849315073,0.4523123287671233,0.4661095890410959,0.4695287671232876,0.46459726027397263,0.44944657534246574,0.4185534246575342,0.382158904109589,0.3325095890410959,0.27356712328767124,0.20512876712328768,0.15776986301369864,0.11050410958904111,0.07028493150684932,0.04406027397260274,0.024520547945205477,0.006542465753424658,0.0009315068493150686,0.00016438356164383562,0.0001315068493150685,0.0001315068493150685,0.0001315068493150685,0.00023013698630136987,0.00016438356164383562,3.287671232876713e-05,0.00016438356164383562
194,1.5,2233.0,0.00032876712328767124,0.00019726027397260276,0.00019726027397260276,0.0001315068493150685,9.863013698630138e-05,9.863013698630138e-05,0.00023013698630136987,0.00016438356164383562,6.575342465753425e-05,0.00016438356164383562,9.863013698630138e-05,0.0003945205479452055,0.005084931506849315,0.026334246575342467,0.0768986301369863,0.18232328767123288,0.31834520547945205,0.4394630136986301,0.5284493150684931,0.6255068493150685,0.6995671232876712,0.7492383561643835,0.7840931506849316,0.7802904109589041,0.7228986301369863,0.684854794520548,0.6420547945205479,0.5806904109589041,0.5757753424657533,0.530909589041096,0.4865917808219178,0.4381917808219178,0.3598794520547945,0.2560109589041096,0.16564383561643836,0.09194520547945206,0.04826301369863013,0.021704109589041096,0.006915068493150685,0.0012054794520547946,0.0001315068493150685,0.000263013698630137,9.863013698630138e-05,0.00016438356164383562,0.00023013698630136987,9.863013698630138e-05,9.863013698630138e-05,3.287671232876713e-05
200,1.7,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041643835616438356,0.010136986301369864,0.0638904109589041,0.16636712328767123,0.30262465753424656,0.4083616438356164,0.49533150684931504,0.5618739726027397,0.6052602739726027,0.6474246575342466,0.6562191780821918,0.6626849315068493,0.6539506849315069,0.6317534246575343,0.5960876712328768,0.5653315068493151,0.5071397260273972,0.43924383561643837,0.35472876712328766,0.2726465753424658,0.21068493150684933,0.14956164383561646,0.09489315068493151,0.05387397260273973,0.03100821917808219,0.01793972602739726,0.007758904109589041,0.0017205479452054794,6.575342465753425e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,1.02,2120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019835616438356163,0.02272876712328767,0.07906301369863014,0.19112328767123288,0.28213698630136985,0.35686575342465754,0.41841095890410956,0.44582465753424655,0.4702465753424657,0.5161917808219177,0.5272821917808219,0.5804876712328767,0.6468438356164384,0.6927068493150684,0.6765041095890412,0.644668493150685,0.5113479452054794,0.3992767123287671,0.3095232876712329,0.24081095890410958,0.15806027397260275,0.09393972602739725,0.055391780821917806,0.030854794520547946,0.01796164383561644,0.009298630136986301,0.0034575342465753426,0.00019726027397260276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,1.1,2259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575342465753425e-05,0.001704109589041096,0.014153424657534247,0.054394520547945205,0.14112328767123286,0.2307945205479452,0.3403178082191781,0.45305205479452054,0.5145753424657534,0.5630904109589041,0.5942958904109589,0.5762520547945206,0.4908328767123288,0.4002301369863014,0.34206027397260275,0.2554904109589041,0.15534794520547945,0.11383561643835616,0.09786849315068494,0.08364383561643836,0.07354520547945206,0.05973698630136986,0.04985205479452055,0.035161643835616437,0.02503013698630137,0.014219178082191782,0.00553972602739726,0.0012054794520547946,3.287671232876713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,1.08,2211.0,6.575342465753425e-05,0.00023013698630136987,3.287671232876713e-05,0.0001315068493150685,6.575342465753425e-05,0.0001315068493150685,0.00019726027397260276,0.00019726027397260276,9.863013698630138e-05,0.00016438356164383562,0.0001315068493150685,0.00016438356164383562,0.002821917808219178,0.02066849315068493,0.06659178082191781,0.15366027397260273,0.2525534246575343,0.3402246575342466,0.4149369863013699,0.4755671232876712,0.5337095890410959,0.5791397260273973,0.5976054794520548,0.6094520547945205,0.6049095890410959,0.592082191780822,0.581495890410959,0.5460219178082192,0.5268164383561644,0.4878794520547945,0.41989041095890406,0.3446082191780822,0.26852054794520547,0.18185753424657533,0.11712328767123288,0.07040547945205479,0.03527123287671233,0.011369863013698632,0.002695890410958904,0.00023013698630136987,0.00023013698630136987,0.0001315068493150685,0.00023013698630136987,0.0001315068493150685,9.863013698630138e-05,6.575342465753425e-05,9.863013698630138e-05,3.287671232876713e-05
258,1.5,2092.0,6.0273972602739724e-05,0.00022465753424657535,0.00020821917808219178,4.931506849315069e-05,4.931506849315069e-05,6.0273972602739724e-05,0.00023013698630136987,3.287671232876713e-05,6.575342465753425e-05,4.931506849315069e-05,5.479452054794521e-05,4.383561643835617e-05,0.0008986301369863014,0.00743013698630137,0.026104109589041097,0.07798904109589042,0.18426301369863013,0.29126575342465755,0.39335342465753426,0.4907397260273973,0.5836657534246575,0.6652054794520548,0.6837643835616438,0.6989205479452054,0.7425315068493151,0.7548821917808218,0.7686246575342466,0.7138136986301369,0.6348383561643836,0.5898684931506849,0.5255945205479452,0.42792876712328765,0.33441643835616436,0.255441095890411,0.18481643835616438,0.12203835616438355,0.06592328767123289,0.024893150684931507,0.0052,0.00043835616438356166,0.00015342465753424657,0.0001589041095890411,0.00018630136986301371,0.0001315068493150685,0.0002958904109589041,0.00020821917808219178,0.00022465753424657535,0.00014246575342465755
273,3.6,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016438356164383562,0.0073150684931506844,0.03438904109589041,0.08566575342465754,0.17824657534246577,0.35641643835616443,0.6372438356164384,0.9780821917808219,1.3148164383561645,1.6021315068493152,1.802980821917808,1.9552712328767123,2.0882520547945207,2.1850027397260274,2.249813698630137,2.274208219178082,2.2358082191780824,2.136586301369863,1.9764438356164384,1.8364986301369863,1.605068493150685,1.2568109589041097,0.955095890410959,0.6730849315068492,0.5051068493150686,0.3288657534246575,0.16126027397260273,0.03994520547945205,0.0027616438356164383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,1.5,2233.0,0.0001315068493150685,6.575342465753425e-05,0.0001315068493150685,0.00016438356164383562,0.00023013698630136987,0.00016438356164383562,0.00019726027397260276,0.00016438356164383562,0.0001315068493150685,0.000263013698630137,9.863013698630138e-05,0.0002958904109589041,0.004032876712328767,0.03084931506849315,0.10404383561643836,0.21875068493150684,0.339654794520548,0.4739013698630137,0.574854794520548,0.6780328767123288,0.7503013698630138,0.8071068493150685,0.8409479452054796,0.8867726027397261,0.8855397260273972,0.873813698630137,0.8470630136986301,0.7747342465753425,0.6740219178082192,0.5904273972602739,0.48811506849315073,0.3902520547945206,0.3102575342465753,0.2122958904109589,0.11718356164383562,0.05917260273972602,0.03212054794520548,0.015704109589041098,0.005402739726027397,0.0009315068493150686,0.0002958904109589041,0.00016438356164383562,0.0002958904109589041,0.000263013698630137,6.575342465753425e-05,9.863013698630138e-05,0.000263013698630137,0.0001315068493150685
293,1.05,2290.0,0.000263013698630137,0.00046027397260273975,0.0003945205479452055,0.0004931506849315068,0.00046027397260273975,0.0003616438356164384,0.00032876712328767124,0.0004273972602739726,0.0003945205479452055,0.0002958904109589041,0.00019726027397260276,0.0005917808219178082,0.0003397260273972603,0.0032273972602739724,0.012427397260273972,0.028958904109589043,0.07641643835616438,0.15184109589041095,0.23996712328767122,0.3948438356164383,0.4656602739726028,0.47590684931506844,0.4959835616438356,0.5186684931506849,0.5248876712328767,0.5114356164383562,0.5062794520547945,0.5001589041095891,0.46922191780821915,0.42276712328767124,0.34103561643835617,0.25114520547945207,0.19921643835616437,0.14800547945205478,0.10186849315068494,0.06421917808219178,0.032230136986301366,0.01050958904109589,0.0019397260273972601,0.00039999999999999996,0.0004273972602739726,0.0003616438356164384,0.0004931506849315068,0.0005917808219178082,0.0004273972602739726,0.0003945205479452055,0.00019726027397260276,0.0005589041095890411
